,company,level,title,yearsofexperience,yearsatcompany,tag,gender,dmaid,Masters_Degree,Bachelors_Degree,Doctorate_Degree,Highschool,Some_College,Race_Asian,Race_White,Race_Two_Or_More,Race_Black,Race_Hispanic
61753,microsoft,other,Software Engineer,13.0,13.0,Web Development (Front-End),Male,819.0,0,1,0,0,0,0,1,0,0,0
57622,other,L3,Software Engineer,8.0,3.0,DevOps,Male,0.0,0,1,0,0,0,0,1,0,0,0
25854,amazon,L4,Data Scientist,1.0,1.0,ML / AI,Male,0.0,1,0,0,0,0,1,0,0,0,0
60459,other,other,Hardware Engineer,5.0,5.0,other,Male,0.0,1,0,0,0,0,1,0,0,0,0
31921,other,L4,Software Engineer,7.0,4.0,Distributed Systems (Back-End),Male,807.0,1,0,0,0,0,1,0,0,0,0
28072,amazon,L4,Software Engineer,0.0,0.0,Distributed Systems (Back-End),Male,0.0,0,1,0,0,0,1,0,0,0,0
51283,salesforce,other,Software Engineer,6.0,1.0,Distributed Systems (Back-End),Male,819.0,1,0,0,0,0,1,0,0,0,0
26105,other,other,Software Engineer,10.0,5.0,Full Stack,Male,0.0,0,1,0,0,0,1,0,0,0,0
56541,microsoft,other,Software Engineer,3.0,0.0,Distributed Systems (Back-End),Male,819.0,0,1,0,0,0,0,0,1,0,0
56943,apple,other,Technical Program Manager,10.0,7.0,other,Male,807.0,1,0,0,0,0,1,0,0,0,0
53802,amazon,L4,Software Engineer,3.0,0.0,Distributed Systems (Back-End),Male,819.0,1,0,0,0,0,1,0,0,0,0
37455,other,other,Product Designer,4.0,1.0,User Experience (UX),Male,635.0,0,0,0,1,0,0,1,0,0,0
30222,other,other,Technical Program Manager,10.0,4.0,other,Male,501.0,0,1,0,0,0,1,0,0,0,0
35075,other,other,Software Engineer,25.0,12.0,Distributed Systems (Back-End),Male,807.0,0,1,0,0,0,1,0,0,0,0
36309,amazon,L5,Software Engineer,7.0,0.0,Full Stack,Female,803.0,0,1,0,0,0,0,1,0,0,0
37658,other,L4,Product Designer,15.0,2.0,other,Male,623.0,0,1,0,0,0,0,0,0,1,0
45649,other,other,Software Engineer,2.0,2.0,Full Stack,Male,635.0,0,1,0,0,0,0,1,0,0,0
42890,facebook,IC4,Software Engineer,3.0,1.0,Full Stack,Male,807.0,1,0,0,0,0,1,0,0,0,0
40535,other,other,Management Consultant,7.0,3.0,other,Female,751.0,0,1,0,0,0,0,1,0,0,0
60840,facebook,other,Hardware Engineer,11.0,1.0,other,Male,807.0,0,0,1,0,0,0,1,0,0,0
59628,other,other,Software Engineer,9.0,3.0,Data,Male,819.0,1,0,0,0,0,0,1,0,0,0
34059,other,other,Software Engineer,2.0,2.0,other,Female,819.0,1,0,0,0,0,1,0,0,0,0
47382,other,other,Software Engineer,8.0,2.0,Data,Female,0.0,0,1,0,0,0,1,0,0,0,0
43313,facebook,other,Product Designer,13.0,0.0,User Experience (UX),Female,635.0,0,1,0,0,0,1,0,0,0,0
40735,other,L6,Software Engineer,2.0,2.0,Full Stack,Male,635.0,1,0,0,0,0,1,0,0,0,0
26902,other,other,Hardware Engineer,2.0,2.0,other,Male,506.0,0,1,0,0,0,0,1,0,0,0
29775,other,L2,Data Scientist,4.0,4.0,Data,Male,635.0,1,0,0,0,0,0,1,0,0,0
58019,amazon,L4,Software Engineer,3.0,0.0,Distributed Systems (Back-End),Male,0.0,1,0,0,0,0,1,0,0,0,0
49263,salesforce,other,Software Engineer,4.0,4.0,Distributed Systems (Back-End),Male,807.0,1,0,0,0,0,0,1,0,0,0
46123,amazon,L4,Software Engineer,1.0,1.0,API Development (Back-End),Male,819.0,1,0,0,0,0,1,0,0,0,0
36051,other,L3,Software Engineer,1.0,0.0,other,Female,807.0,1,0,0,0,0,1,0,0,0,0
35880,google,L2,other,4.0,4.0,other,Male,807.0,0,1,0,0,0,0,1,0,0,0
25587,other,L2,Software Engineer,3.0,1.0,Distributed Systems (Back-End),Male,623.0,0,1,0,0,0,0,0,0,0,1
52182,other,other,Software Engineer,15.0,10.0,Web Development (Front-End),Male,0.0,0,1,0,0,0,0,1,0,0,0
57440,other,other,other,4.0,4.0,other,Male,515.0,0,1,0,0,0,0,1,0,0,0
25879,other,other,Product Manager,14.0,11.0,Product,Male,819.0,1,0,0,0,0,0,1,0,0,0
28257,microsoft,other,Software Engineer,20.0,1.0,Distributed Systems (Back-End),Male,819.0,1,0,0,0,0,0,1,0,0,0
53967,other,L1,Software Engineer,1.0,0.0,API Development (Back-End),Male,602.0,0,1,0,0,0,0,1,0,0,0
49490,amazon,L5,Software Engineer,4.0,4.0,Full Stack,Male,819.0,0,1,0,0,0,1,0,0,0,0
56380,other,other,Product Designer,15.0,1.0,User Experience (UX),Female,807.0,1,0,0,0,0,1,0,0,0,0
44494,other,other,Product Manager,7.0,2.0,Product,Male,0.0,1,0,0,0,0,1,0,0,0,0
25789,other,L1,Software Engineer,0.0,0.0,Data,Male,501.0,0,1,0,0,0,0,0,0,0,1
51714,oracle,other,Business Analyst,3.0,3.0,other,Female,807.0,0,1,0,0,0,1,0,0,0,0
42685,other,Senior Software Engineer,Software Engineer,4.0,3.0,Full Stack,Male,501.0,0,1,0,0,0,0,1,0,0,0
55123,cisco,other,Software Engineer,7.0,7.0,API Development (Back-End),Male,807.0,1,0,0,0,0,1,0,0,0,0
57236,google,L3,Software Engineer,3.0,0.0,Distributed Systems (Back-End),Male,560.0,1,0,0,0,0,0,1,0,0,0
46255,apple,other,Software Engineer,8.0,3.0,DevOps,Female,825.0,0,1,0,0,0,0,1,0,0,0
46620,amazon,L4,Business Analyst,1.0,1.0,other,Male,0.0,1,0,0,0,0,1,0,0,0,0
31806,other,other,Management Consultant,0.0,0.0,other,Male,751.0,0,1,0,0,0,0,0,1,0,0
58209,apple,other,Hardware Engineer,4.0,0.0,other,Male,807.0,1,0,0,0,0,0,0,0,1,0
50960,other,L7,Product Manager,8.0,4.0,Product,Female,602.0,0,1,0,0,0,0,1,0,0,0
25675,other,Senior Software Engineer,Software Engineer,3.0,3.0,other,Female,807.0,0,1,0,0,0,1,0,0,0,0
31662,other,other,Software Engineer,3.0,1.0,Full Stack,Male,524.0,0,1,0,0,0,0,1,0,0,0
46460,other,other,Software Engineer,12.0,0.0,Data,Male,807.0,0,1,0,0,0,1,0,0,0,0
47937,other,other,Product Manager,5.0,5.0,Product,Male,501.0,0,1,0,0,0,0,1,0,0,0
23822,other,other,Software Engineer,10.0,8.0,Web Development (Front-End),Male,0.0,1,0,0,0,0,0,1,0,0,0
36850,intel,L7,Hardware Engineer,8.0,8.0,other,Male,820.0,1,0,0,0,0,0,0,0,1,0
50435,microsoft,other,Software Engineer,2.0,0.0,API Development (Back-End),Male,819.0,0,0,0,0,1,0,1,0,0,0
45297,other,other,Management Consultant,7.0,1.0,other,Male,751.0,1,0,0,0,0,1,0,0,0,0
38945,other,L2,Software Engineer,4.0,2.0,Distributed Systems (Back-End),Male,0.0,1,0,0,0,0,0,1,0,0,0
37779,ibm,other,Software Engineer,0.0,0.0,API Development (Back-End),Male,635.0,0,1,0,0,0,0,0,0,1,0
37528,other,other,Software Engineer,1.0,1.0,Full Stack,Male,0.0,0,1,0,0,0,1,0,0,0,0
42604,oracle,other,Product Manager,27.0,22.0,Product,Male,807.0,1,0,0,0,0,1,0,0,0,0
27650,microsoft,other,Software Engineer,2.0,2.0,Data,Female,0.0,1,0,0,0,0,1,0,0,0,0
26322,other,L5,other,5.0,2.0,other,Female,501.0,1,0,0,0,0,0,1,0,0,0
32014,facebook,other,Technical Program Manager,7.0,0.0,Full Stack,Female,819.0,0,1,0,0,0,0,0,0,1,0
56742,other,L6,other,8.0,2.0,other,Male,0.0,1,0,0,0,0,0,0,1,0,0
55467,other,L2,Software Engineer,4.0,1.0,Distributed Systems (Back-End),Male,0.0,1,0,0,0,0,0,1,0,0,0
48123,google,L4,Software Engineer,4.0,2.0,Full Stack,Male,501.0,1,0,0,0,0,0,1,0,0,0
40048,other,other,Software Engineer,3.0,3.0,Full Stack,Female,0.0,0,1,0,0,0,1,0,0,0,0
39361,google,L4,Software Engineer,15.0,3.0,other,Male,807.0,0,1,0,0,0,1,0,0,0,0
55310,other,other,Management Consultant,6.0,6.0,other,Male,501.0,0,1,0,0,0,1,0,0,0,0
41048,other,other,Software Engineer,3.0,0.0,Full Stack,Male,753.0,0,1,0,0,0,0,1,0,0,0
45238,microsoft,other,Product Manager,15.0,9.0,Product,Female,819.0,1,0,0,0,0,0,1,0,0,0
25154,other,other,Product Manager,10.0,1.0,Product,Male,807.0,1,0,0,0,0,1,0,0,0,0
30001,amazon,L4,other,2.0,1.0,Technical,Female,807.0,1,0,0,0,0,1,0,0,0,0
46825,other,other,Software Engineer,6.0,6.0,DevOps,Male,524.0,0,1,0,0,0,0,1,0,0,0
46595,other,other,Software Engineer,6.0,0.0,Full Stack,Male,602.0,0,1,0,0,0,1,0,0,0,0
61159,google,L5,Product Manager,7.0,0.0,other,Male,501.0,1,0,0,0,0,0,1,0,0,0
46141,apple,IC4,other,9.0,2.0,other,Male,807.0,1,0,0,0,0,1,0,0,0,0
47371,other,other,Software Engineer,9.0,0.0,Distributed Systems (Back-End),Male,807.0,1,0,0,0,0,1,0,0,0,0
29428,microsoft,other,Software Engineer,0.0,0.0,API Development (Back-End),Male,819.0,1,0,0,0,0,1,0,0,0,0
27445,other,other,Software Engineer,12.0,4.0,API Development (Back-End),Female,560.0,1,0,0,0,0,1,0,0,0,0
58443,other,L5,Data Scientist,9.0,5.0,other,Male,0.0,0,1,0,0,0,1,0,0,0,0
58869,microsoft,other,Solution Architect,3.0,3.0,Data,Female,0.0,1,0,0,0,0,0,1,0,0,0
50552,ibm,other,Software Engineer,3.0,3.0,Distributed Systems (Back-End),Female,501.0,0,1,0,0,0,1,0,0,0,0
46836,other,L4,Data Scientist,0.0,0.0,other,Male,807.0,0,0,1,0,0,0,1,0,0,0
58182,other,other,other,9.0,1.0,other,Female,803.0,0,1,0,0,0,0,1,0,0,0
56968,intel,other,Hardware Engineer,8.0,6.0,other,Male,635.0,1,0,0,0,0,1,0,0,0,0
40832,other,other,Software Engineer,3.0,3.0,Web Development (Front-End),Male,0.0,0,1,0,0,0,1,0,0,0,0
33739,microsoft,other,Software Engineer,8.0,2.0,Distributed Systems (Back-End),Male,819.0,0,1,0,0,0,0,1,0,0,0
43545,other,L5,Software Engineer,5.0,0.0,ML / AI,Female,807.0,0,1,0,0,0,1,0,0,0,0
41937,other,L5,Software Engineer,2.0,2.0,Full Stack,Male,505.0,0,1,0,0,0,0,0,0,1,0
46251,other,other,Software Engineer,6.0,5.0,DevOps,Male,807.0,0,1,0,0,0,1,0,0,0,0
48614,other,L1,Software Engineer,0.0,0.0,Web Development (Front-End),Male,0.0,0,1,0,0,0,1,0,0,0,0
46726,other,L3,Data Scientist,0.0,0.0,other,Male,501.0,1,0,0,0,0,1,0,0,0,0
33654,other,other,Software Engineer,3.0,3.0,API Development (Back-End),Female,807.0,0,1,0,0,0,1,0,0,0,0
28498,microsoft,other,Software Engineer,10.0,4.0,Full Stack,Male,819.0,1,0,0,0,0,1,0,0,0,0
25615,apple,other,Software Engineer,8.0,0.0,API Development (Back-End),Male,635.0,0,1,0,0,0,0,1,0,0,0
52041,amazon,L4,Software Engineer,2.0,2.0,Full Stack,Female,501.0,1,0,0,0,0,1,0,0,0,0
55339,other,other,Software Engineer,5.0,0.0,Web Development (Front-End),Male,807.0,1,0,0,0,0,1,0,0,0,0
44123,other,other,Software Engineer,4.0,4.0,Distributed Systems (Back-End),Male,807.0,0,1,0,0,0,0,1,0,0,0
58700,microsoft,other,Software Engineer,10.0,5.0,API Development (Back-End),Male,0.0,1,0,0,0,0,1,0,0,0,0
41480,other,other,Software Engineer,4.0,1.0,other,Male,0.0,0,1,0,0,0,1,0,0,0,0
26144,ibm,other,Software Engineer,6.0,4.0,Data,Male,501.0,1,0,0,0,0,0,0,0,0,1
44650,amazon,L5,Software Engineer,5.0,5.0,Distributed Systems (Back-End),Male,819.0,0,1,0,0,0,1,0,0,0,0
31728,other,L1,Data Scientist,6.0,6.0,ML / AI,Female,807.0,1,0,0,0,0,0,0,1,0,0
50038,other,other,Software Engineer,3.0,0.0,Full Stack,Male,635.0,1,0,0,0,0,1,0,0,0,0
33553,other,L1,Software Engineer,0.0,0.0,Full Stack,Male,659.0,0,0,0,0,1,1,0,0,0,0
49507,other,other,Software Engineer,20.0,3.0,Full Stack,Male,807.0,1,0,0,0,0,0,1,0,0,0
42579,other,other,Software Engineering Manager,4.0,4.0,API Development (Back-End),Male,807.0,0,1,0,0,0,1,0,0,0,0
31182,google,L4,Software Engineer,5.0,0.0,ML / AI,Female,807.0,1,0,0,0,0,0,1,0,0,0
38535,google,L4,Software Engineer,7.0,1.0,other,Male,501.0,0,1,0,0,0,0,1,0,0,0
30360,amazon,L4,Software Engineer,0.0,0.0,Distributed Systems (Back-End),Male,819.0,1,0,0,0,0,1,0,0,0,0
52879,other,L4,Software Engineer,14.0,2.0,Distributed Systems (Back-End),Male,635.0,1,0,0,0,0,1,0,0,0,0
45463,other,L2,other,7.0,3.0,other,Male,807.0,0,1,0,0,0,0,0,0,0,1
33891,oracle,other,Software Engineer,12.0,3.0,Distributed Systems (Back-End),Female,807.0,1,0,0,0,0,1,0,0,0,0
37568,ibm,other,Management Consultant,3.0,3.0,other,Male,0.0,0,1,0,0,0,0,1,0,0,0
48151,other,other,Business Analyst,6.0,2.0,other,Female,0.0,1,0,0,0,0,0,1,0,0,0
33034,microsoft,other,Software Engineer,9.0,3.0,ML / AI,Male,819.0,1,0,0,0,0,1,0,0,0,0
54746,other,other,Software Engineer,8.0,4.0,Web Development (Front-End),Male,770.0,0,1,0,0,0,0,0,0,1,0
41906,other,Senior Software Engineer,Software Engineer,5.0,5.0,API Development (Back-End),Male,501.0,1,0,0,0,0,1,0,0,0,0
41591,other,other,Product Manager,6.0,6.0,Product,Male,751.0,0,1,0,0,0,0,1,0,0,0
35247,microsoft,other,Software Engineer,7.0,0.0,Distributed Systems (Back-End),Male,819.0,1,0,0,0,0,1,0,0,0,0
45019,other,other,Software Engineer,1.0,1.0,Distributed Systems (Back-End),Female,539.0,0,1,0,0,0,0,0,0,0,1
49075,amazon,other,Technical Program Manager,10.0,3.0,other,Male,819.0,0,1,0,0,0,0,0,0,0,1
26933,amazon,L4,Software Engineer,2.0,2.0,Distributed Systems (Back-End),Male,819.0,0,1,0,0,0,0,1,0,0,0
52797,google,other,other,5.0,0.0,other,Male,0.0,0,0,0,1,0,0,1,0,0,0
52755,other,other,Hardware Engineer,4.0,3.0,other,Male,506.0,1,0,0,0,0,0,1,0,0,0
49330,amazon,L4,Software Engineer,1.0,1.0,Full Stack,Female,0.0,1,0,0,0,0,0,1,0,0,0
35358,amazon,L6,Software Engineer,13.0,5.0,Distributed Systems (Back-End),Male,819.0,0,1,0,0,0,0,1,0,0,0
59746,amazon,L7,Solution Architect,15.0,4.0,ML / AI,Male,819.0,0,1,0,0,0,0,1,0,0,0
34067,other,other,Software Engineer,10.0,2.0,Distributed Systems (Back-End),Male,623.0,0,1,0,0,0,0,1,0,0,0
25203,other,other,Software Engineer,4.0,4.0,Full Stack,Male,609.0,0,0,0,1,0,0,1,0,0,0
29688,other,L3,Business Analyst,20.0,5.0,other,Male,635.0,0,1,0,0,0,0,1,0,0,0
51591,other,L4,Software Engineer,6.0,6.0,other,Male,0.0,0,0,0,1,0,0,1,0,0,0
43163,amazon,L5,Software Engineer,6.0,4.0,Distributed Systems (Back-End),Male,807.0,1,0,0,0,0,1,0,0,0,0
61010,other,other,Software Engineer,10.0,1.0,Web Development (Front-End),Male,539.0,0,0,0,0,1,0,1,0,0,0
45856,google,L4,Software Engineer,6.0,6.0,other,Male,807.0,1,0,0,0,0,1,0,0,0,0
38498,amazon,L4,Software Engineer,3.0,0.0,Full Stack,Male,819.0,1,0,0,0,0,1,0,0,0,0
50515,amazon,L5,Solution Architect,5.0,0.0,other,Male,504.0,0,0,0,0,1,0,1,0,0,0
35000,other,L4,other,13.0,3.0,other,Male,506.0,0,1,0,0,0,0,1,0,0,0
58595,other,other,Software Engineer,14.0,1.0,Full Stack,Male,819.0,0,1,0,0,0,1,0,0,0,0
58788,other,other,Software Engineering Manager,24.0,14.0,Full Stack,Male,825.0,1,0,0,0,0,0,1,0,0,0
56945,google,L6,Software Engineer,15.0,5.0,ML / AI,Female,0.0,1,0,0,0,0,0,1,0,0,0
49449,other,L1,Software Engineering Manager,6.0,3.0,Full Stack,Male,0.0,0,0,0,0,1,0,1,0,0,0
56383,other,other,Software Engineer,5.0,1.0,DevOps,Male,623.0,0,1,0,0,0,0,1,0,0,0
57591,other,L4,Software Engineer,3.0,0.0,API Development (Back-End),Male,807.0,1,0,0,0,0,1,0,0,0,0
40131,other,other,Software Engineer,2.0,2.0,Distributed Systems (Back-End),Female,0.0,1,0,0,0,0,0,1,0,0,0
42036,other,other,Software Engineer,1.0,1.0,other,Male,623.0,0,1,0,0,0,0,0,0,1,0
47577,amazon,L5,Software Engineer,3.0,3.0,API Development (Back-End),Male,819.0,0,1,0,0,0,1,0,0,0,0
53542,other,L6,Software Engineer,1.0,1.0,Web Development (Front-End),Male,0.0,0,1,0,0,0,1,0,0,0,0
56409,other,L7,Software Engineering Manager,12.0,5.0,Distributed Systems (Back-End),Male,0.0,0,1,0,0,0,1,0,0,0,0
37249,google,L4,Software Engineer,9.0,7.0,other,Male,0.0,0,0,1,0,0,0,1,0,0,0
61756,microsoft,other,Software Engineer,1.0,1.0,Distributed Systems (Back-End),Female,819.0,0,1,0,0,0,1,0,0,0,0
57939,other,other,Software Engineer,8.0,0.0,Web Development (Front-End),Male,0.0,0,1,0,0,0,1,0,0,0,0
30569,other,L5,Software Engineer,4.0,3.0,Data,Male,807.0,1,0,0,0,0,1,0,0,0,0
39051,apple,other,Hardware Engineer,9.0,7.0,other,Male,534.0,1,0,0,0,0,0,1,0,0,0
50713,other,L3,Software Engineer,10.0,2.0,Data,Male,504.0,0,1,0,0,0,0,0,0,1,0
38748,other,other,other,6.0,5.0,other,Male,807.0,0,1,0,0,0,0,1,0,0,0
42110,google,L3,Technical Program Manager,7.0,7.0,other,Male,511.0,0,1,0,0,0,0,0,0,1,0
46308,other,L1,Software Engineer,1.0,1.0,Web Development (Front-End),Male,0.0,0,1,0,0,0,1,0,0,0,0
53564,amazon,L4,Software Engineer,4.0,2.0,other,Male,807.0,1,0,0,0,0,1,0,0,0,0
45693,amazon,L4,Software Engineer,0.0,0.0,API Development (Back-End),Male,819.0,1,0,0,0,0,1,0,0,0,0
49717,other,other,Software Engineer,7.0,5.0,Distributed Systems (Back-End),Male,0.0,0,1,0,0,0,0,1,0,0,0
25327,other,other,Product Manager,12.0,3.0,Full Stack,Male,635.0,0,1,0,0,0,0,1,0,0,0
39168,microsoft,other,Software Engineer,5.0,5.0,Distributed Systems (Back-End),Male,819.0,1,0,0,0,0,1,0,0,0,0
30024,other,other,Solution Architect,15.0,4.0,other,Male,807.0,1,0,0,0,0,1,0,0,0,0
46250,other,other,Software Engineer,6.0,2.0,Web Development (Front-End),Male,524.0,0,0,0,1,0,0,0,0,0,1
31670,other,IC4,other,7.0,7.0,Product,Male,751.0,1,0,0,0,0,0,1,0,0,0
38397,facebook,L6,other,10.0,2.0,other,Male,807.0,1,0,0,0,0,0,0,0,0,1
46256,intel,other,Software Engineer,4.0,4.0,Distributed Systems (Back-End),Male,820.0,0,0,1,0,0,0,0,1,0,0
49284,other,L6,Software Engineer,6.0,0.0,API Development (Back-End),Male,501.0,1,0,0,0,0,0,1,0,0,0
42903,other,other,Software Engineer,11.0,6.0,Web Development (Front-End),Male,807.0,1,0,0,0,0,1,0,0,0,0
42971,other,other,Software Engineer,1.0,1.0,Full Stack,Male,0.0,0,1,0,0,0,1,0,0,0,0
46048,other,other,Product Manager,15.0,7.0,Technical,Male,623.0,0,1,0,0,0,0,0,0,0,1
52237,other,other,Product Manager,11.0,4.0,Product,Male,0.0,1,0,0,0,0,1,0,0,0,0
37857,other,L1,Software Engineer,1.0,1.0,other,Male,508.0,0,1,0,0,0,0,1,0,0,0
54147,amazon,other,Software Engineering Manager,11.0,6.0,API Development (Back-End),Male,819.0,1,0,0,0,0,1,0,0,0,0
57078,other,other,Software Engineer,1.0,1.0,ML / AI,Male,613.0,0,1,0,0,0,0,1,0,0,0
48563,other,IC4,Software Engineer,13.0,0.0,other,Male,807.0,0,1,0,0,0,1,0,0,0,0
35793,intel,other,Software Engineer,19.0,17.0,Full Stack,Male,820.0,1,0,0,0,0,1,0,0,0,0
56595,oracle,other,Software Engineer,7.0,1.0,Full Stack,Male,0.0,0,1,0,0,0,1,0,0,0,0
54494,amazon,L4,Software Engineer,2.0,1.0,API Development (Back-End),Female,819.0,0,1,0,0,0,1,0,0,0,0
60493,other,other,Product Manager,20.0,5.0,other,Female,501.0,0,1,0,0,0,0,1,0,0,0
27145,other,other,Software Engineer,4.0,1.0,Full Stack,Male,0.0,0,1,0,0,0,1,0,0,0,0
39276,other,other,Management Consultant,15.0,7.0,other,Male,0.0,0,1,0,0,0,0,1,0,0,0
29142,other,other,Management Consultant,9.0,4.0,other,Male,602.0,1,0,0,0,0,0,1,0,0,0
49464,other,other,Software Engineer,9.0,0.0,Distributed Systems (Back-End),Male,807.0,1,0,0,0,0,1,0,0,0,0
54001,amazon,L5,Product Designer,9.0,1.0,User Experience (UX),Female,807.0,0,1,0,0,0,1,0,0,0,0
25734,amazon,L6,Product Manager,12.0,3.0,other,Male,803.0,1,0,0,0,0,0,0,1,0,0
24398,amazon,L5,Software Engineer,4.0,3.0,Distributed Systems (Back-End),Male,0.0,0,1,0,0,0,0,1,0,0,0
60334,salesforce,other,Software Engineer,4.0,0.0,Distributed Systems (Back-End),Male,807.0,1,0,0,0,0,1,0,0,0,0
45212,ibm,other,Data Scientist,2.0,2.0,other,Male,635.0,0,1,0,0,0,0,1,0,0,0
24235,other,other,Software Engineer,5.0,3.0,Web Development (Front-End),Male,0.0,1,0,0,0,0,0,1,0,0,0
33286,other,other,Software Engineer,11.0,7.0,Web Development (Front-End),Male,807.0,0,1,0,0,0,0,1,0,0,0
43486,other,other,Software Engineer,7.0,3.0,Web Development (Front-End),Female,623.0,0,1,0,0,0,1,0,0,0,0
37208,other,other,Software Engineer,0.0,0.0,Full Stack,Male,0.0,1,0,0,0,0,1,0,0,0,0
60432,other,L1,Software Engineer,0.0,0.0,Full Stack,Male,609.0,0,1,0,0,0,1,0,0,0,0
32986,other,L1,other,0.0,0.0,other,Female,524.0,0,1,0,0,0,1,0,0,0,0
53611,microsoft,other,Software Engineer,18.0,14.0,DevOps,Male,819.0,0,1,0,0,0,0,1,0,0,0
51745,microsoft,other,Software Engineer,15.0,5.0,API Development (Back-End),Male,819.0,0,1,0,0,0,1,0,0,0,0
28268,microsoft,other,other,5.0,2.0,other,Male,0.0,1,0,0,0,0,0,1,0,0,0
46369,other,L5,Software Engineer,10.0,0.0,other,Male,807.0,1,0,0,0,0,1,0,0,0,0
49009,other,other,Product Manager,16.0,4.0,Product,Male,807.0,1,0,0,0,0,1,0,0,0,0
31685,microsoft,other,other,19.0,11.0,other,Male,0.0,0,1,0,0,0,0,1,0,0,0
43152,other,L1,other,1.0,1.0,other,Male,807.0,0,1,0,0,0,0,0,0,0,1
34606,microsoft,other,Software Engineer,5.0,1.0,Full Stack,Female,819.0,1,0,0,0,0,1,0,0,0,0
24549,other,other,Software Engineer,3.0,3.0,Full Stack,Male,other,0,1,0,0,0,0,1,0,0,0
35792,salesforce,other,Product Manager,8.0,0.0,Technical,Female,807.0,1,0,0,0,0,0,1,0,0,0
29467,other,other,Software Engineer,2.0,0.0,other,Male,556.0,0,1,0,0,0,1,0,0,0,0
43044,oracle,other,Software Engineer,15.0,10.0,API Development (Back-End),Male,807.0,1,0,0,0,0,0,1,0,0,0
38798,other,other,Software Engineer,0.0,0.0,Full Stack,Male,515.0,0,1,0,0,0,1,0,0,0,0
59199,microsoft,other,Software Engineer,2.0,0.0,Full Stack,Male,819.0,0,1,0,0,0,1,0,0,0,0
25652,other,other,Software Engineer,5.0,4.0,ML / AI,Male,0.0,1,0,0,0,0,1,0,0,0,0
43174,intel,other,Data Scientist,3.0,1.0,other,Male,753.0,1,0,0,0,0,0,0,1,0,0
56582,other,other,Management Consultant,2.0,2.0,other,Male,0.0,0,1,0,0,0,1,0,0,0,0
42380,other,other,Technical Program Manager,20.0,14.0,other,Male,0.0,0,1,0,0,0,1,0,0,0,0
55636,other,L2,Technical Program Manager,8.0,0.0,other,Male,807.0,0,1,0,0,0,0,1,0,0,0
36618,other,L3,other,8.0,8.0,other,Male,819.0,0,1,0,0,0,0,1,0,0,0
35950,apple,other,Software Engineering Manager,18.0,9.0,Web Development (Front-End),Male,807.0,1,0,0,0,0,1,0,0,0,0
37154,other,other,Software Engineer,1.0,0.0,Full Stack,Male,506.0,1,0,0,0,0,1,0,0,0,0
59268,other,other,other,21.0,11.0,other,Male,501.0,1,0,0,0,0,0,1,0,0,0
40522,other,other,Software Engineer,13.0,2.0,other,Male,807.0,0,0,0,0,1,0,1,0,0,0
35934,amazon,L3,Software Engineer,4.0,4.0,ML / AI,Female,819.0,0,1,0,0,0,1,0,0,0,0
34530,other,L3,Business Analyst,6.0,6.0,other,Male,511.0,1,0,0,0,0,0,1,0,0,0
44334,other,L3,other,4.0,4.0,other,Male,803.0,1,0,0,0,0,0,1,0,0,0
58080,microsoft,other,Product Manager,7.0,0.0,other,Male,0.0,1,0,0,0,0,1,0,0,0,0
33655,other,L1,Data Scientist,0.0,0.0,Data,Male,0.0,1,0,0,0,0,0,1,0,0,0
24837,intel,other,Hardware Engineer,4.0,4.0,other,Male,862.0,1,0,0,0,0,1,0,0,0,0
46477,microsoft,other,Software Engineer,3.0,3.0,Full Stack,Male,819.0,0,1,0,0,0,1,0,0,0,0
35754,amazon,L7,Software Engineering Manager,11.0,3.0,Full Stack,Male,807.0,0,1,0,0,0,0,1,0,0,0
60148,other,other,Software Engineer,2.0,2.0,other,Male,527.0,0,1,0,0,0,0,1,0,0,0
49270,other,other,Software Engineer,12.0,2.0,Full Stack,Male,504.0,1,0,0,0,0,1,0,0,0,0
54248,other,other,Software Engineer,9.0,0.0,ML / AI,Male,807.0,0,0,1,0,0,1,0,0,0,0
49659,amazon,L5,Software Engineer,11.0,6.0,API Development (Back-End),Male,819.0,0,1,0,0,0,1,0,0,0,0
33526,other,E5,Software Engineering Manager,8.0,5.0,Data,Male,501.0,1,0,0,0,0,1,0,0,0,0
41926,salesforce,other,Product Manager,15.0,4.0,Product,Male,807.0,1,0,0,0,0,1,0,0,0,0
53189,other,other,Software Engineer,3.0,3.0,API Development (Back-End),Male,0.0,0,1,0,0,0,0,1,0,0,0
57996,facebook,L4,Software Engineer,6.0,0.0,Full Stack,Male,807.0,1,0,0,0,0,1,0,0,0,0
60450,other,other,Software Engineer,5.0,2.0,Web Development (Front-End),Male,0.0,0,1,0,0,0,0,1,0,0,0
60127,other,other,Hardware Engineer,10.0,10.0,other,Male,0.0,1,0,0,0,0,1,0,0,0,0
51430,other,L4,Software Engineer,6.0,6.0,other,Male,506.0,0,0,1,0,0,0,1,0,0,0
34281,other,other,Software Engineering Manager,14.0,6.0,Full Stack,Male,556.0,0,1,0,0,0,1,0,0,0,0
45950,other,other,Software Engineer,0.0,0.0,Data,Male,other,0,1,0,0,0,0,1,0,0,0
60884,facebook,other,Software Engineer,6.0,0.0,Web Development (Front-End),Male,0.0,0,1,0,0,0,0,1,0,0,0
26870,ibm,other,Software Engineer,15.0,15.0,Full Stack,Male,other,0,1,0,0,0,0,1,0,0,0
32333,other,other,other,3.0,3.0,other,Female,819.0,1,0,0,0,0,1,0,0,0,0
